timestamp_utc,zone,price_eur_mwh,resolution_min
2026-07-02T00:00:00Z,AT,130.05,15
2026-07-02T00:00:00Z,BE,141.23,15
2026-07-02T00:00:00Z,CH,128.50,60
2026-07-02T00:00:00Z,CZ,129.06,15
2026-07-02T00:00:00Z,DE-LU,135.90,15
2026-07-02T00:00:00Z,DK1,136.86,15
2026-07-02T00:00:00Z,DK2,134.66,15
2026-07-02T00:00:00Z,EE,33.00,15
2026-07-02T00:00:00Z,ES,88.83,15
2026-07-02T00:00:00Z,FI,33.00,15
2026-07-02T00:00:00Z,FR,88.83,15
2026-07-02T00:00:00Z,GR,153.95,15
2026-07-02T00:00:00Z,HR,137.79,15
2026-07-02T00:00:00Z,HU,145.00,15
2026-07-02T00:00:00Z,IT-CNorth,133.46,15
2026-07-02T00:00:00Z,IT-CSouth,133.46,15
2026-07-02T00:00:00Z,IT-North,133.46,15
2026-07-02T00:00:00Z,IT-Sardinia,133.46,15
2026-07-02T00:00:00Z,IT-Sicily,133.46,15
2026-07-02T00:00:00Z,IT-South,133.46,15
2026-07-02T00:00:00Z,LT,131.32,15
2026-07-02T00:00:00Z,LV,131.32,15
2026-07-02T00:00:00Z,NL,140.00,15
2026-07-02T00:00:00Z,NO1,97.75,15
2026-07-02T00:00:00Z,NO2,105.14,15
2026-07-02T00:00:00Z,NO3,65.48,15
2026-07-02T00:00:00Z,NO4,24.40,15
2026-07-02T00:00:00Z,NO5,92.17,15
2026-07-02T00:00:00Z,PL,122.44,15
2026-07-02T00:00:00Z,PT,88.83,15
2026-07-02T00:00:00Z,RO,155.47,15
2026-07-02T00:00:00Z,RS,117.00,15
2026-07-02T00:00:00Z,SE1,32.79,15
2026-07-02T00:00:00Z,SE2,32.02,15
2026-07-02T00:00:00Z,SE3,82.91,15
2026-07-02T00:00:00Z,SE4,131.22,15
2026-07-02T00:00:00Z,SI,133.46,15
2026-07-02T00:00:00Z,SK,119.89,15
2026-07-02T00:15:00Z,AT,124.62,15
2026-07-02T00:15:00Z,BE,134.80,15
2026-07-02T00:15:00Z,CZ,123.57,15
2026-07-02T00:15:00Z,DE-LU,129.89,15
2026-07-02T00:15:00Z,DK1,130.76,15
2026-07-02T00:15:00Z,DK2,128.72,15
2026-07-02T00:15:00Z,EE,32.95,15
2026-07-02T00:15:00Z,ES,86.59,15
2026-07-02T00:15:00Z,FI,32.95,15
