timestamp_utc,zone,price_eur_mwh,resolution_min
2026-04-17T00:00:00Z,AT,113.04,15
2026-04-17T00:00:00Z,BE,113.04,15
2026-04-17T00:00:00Z,CH,113.61,60
2026-04-17T00:00:00Z,CZ,113.04,15
2026-04-17T00:00:00Z,DE-LU,113.04,15
2026-04-17T00:00:00Z,DK1,113.04,15
2026-04-17T00:00:00Z,DK2,113.04,15
2026-04-17T00:00:00Z,EE,86.13,15
2026-04-17T00:00:00Z,ES,113.04,15
2026-04-17T00:00:00Z,FI,86.07,15
2026-04-17T00:00:00Z,FR,113.04,15
2026-04-17T00:00:00Z,GR,113.04,15
2026-04-17T00:00:00Z,HR,113.04,15
2026-04-17T00:00:00Z,HU,113.04,15
2026-04-17T00:00:00Z,IT-CNorth,113.04,15
2026-04-17T00:00:00Z,IT-CSouth,113.04,15
2026-04-17T00:00:00Z,IT-North,113.04,15
2026-04-17T00:00:00Z,IT-Sardinia,113.04,15
2026-04-17T00:00:00Z,IT-Sicily,113.04,15
2026-04-17T00:00:00Z,IT-South,113.04,15
2026-04-17T00:00:00Z,LT,101.97,15
2026-04-17T00:00:00Z,LV,101.97,15
2026-04-17T00:00:00Z,NL,113.04,15
2026-04-17T00:00:00Z,NO1,117.81,15
2026-04-17T00:00:00Z,NO2,110.41,15
2026-04-17T00:00:00Z,NO3,129.99,15
2026-04-17T00:00:00Z,NO4,20.38,15
2026-04-17T00:00:00Z,NO5,113.94,15
2026-04-17T00:00:00Z,PL,113.04,15
2026-04-17T00:00:00Z,PT,113.04,15
2026-04-17T00:00:00Z,RO,113.04,15
2026-04-17T00:00:00Z,RS,68.50,15
2026-04-17T00:00:00Z,SE1,63.84,15
2026-04-17T00:00:00Z,SE2,61.02,15
2026-04-17T00:00:00Z,SE3,96.50,15
2026-04-17T00:00:00Z,SE4,101.66,15
2026-04-17T00:00:00Z,SI,113.04,15
2026-04-17T00:00:00Z,SK,113.04,15
2026-04-17T00:15:00Z,AT,112.77,15
2026-04-17T00:15:00Z,BE,112.77,15
2026-04-17T00:15:00Z,CZ,112.77,15
2026-04-17T00:15:00Z,DE-LU,112.77,15
2026-04-17T00:15:00Z,DK1,112.77,15
2026-04-17T00:15:00Z,DK2,112.77,15
2026-04-17T00:15:00Z,EE,87.59,15
2026-04-17T00:15:00Z,ES,112.77,15
2026-04-17T00:15:00Z,FI,87.52,15
2026-04-17T00:15:00Z,FR,112.77,15
2026-04-17T00:15:00Z,GR,112.77,15
2026-04-17T00:15:00Z,HR,112.77,15
2026-04-17T00:15:00Z,HU,112.77,15
2026-04-17T00:15:00Z,IT-CNorth,112.77,15
2026-04-17T00:15:00Z,IT-CSouth,112.77,15
2026-04-17T00:15:00Z,IT-North,112.77,15
2026-04-17T00:15:00Z,IT-Sardinia,112.77,15
2026-04-17T00:15:00Z,IT-Sicily,112.77,15
2026-04-17T00:15:00Z,IT-South,112.77,15
2026-04-17T00:15:00Z,LT,101.83,15
2026-04-17T00:15:00Z,LV,101.83,15
2026-04-17T00:15:00Z,NL,112.77,15
2026-04-17T00:15:00Z,NO1,116.97,15
2026-04-17T00:15:00Z,NO2,110.10,15
2026-04-17T00:15:00Z,NO3,127.87,15
2026-04-17T00:15:00Z,NO4,20.45,15
2026-04-17T00:15:00Z,NO5,113.38,15
2026-04-17T00:15:00Z,PL,112.77,15
2026-04-17T00:15:00Z,PT,112.77,15
2026-04-17T00:15:00Z,RO,112.77,15
2026-04-17T00:15:00Z,RS,68.50,15
2026-04-17T00:15:00Z,SE1,68.81,15
2026-04-17T00:15:00Z,SE2,65.00,15
2026-04-17T00:15:00Z,SE3,96.91,15
2026-04-17T00:15:00Z,SE4,101.57,15
2026-04-17T00:15:00Z,SI,112.77,15
2026-04-17T00:15:00Z,SK,112.77,15
2026-04-17T00:30:00Z,AT,112.31,15
2026-04-17T00:30:00Z,BE,112.31,15
2026-04-17T00:30:00Z,CZ,112.31,15
2026-04-17T00:30:00Z,DE-LU,112.31,15
2026-04-17T00:30:00Z,DK1,112.31,15
