timestamp_utc,zone,price_eur_mwh,resolution_min
2025-05-26T00:00:00Z,AT,86.86,15
2025-05-26T00:00:00Z,AT,76.74,60
2025-05-26T00:00:00Z,BE,57.09,60
2025-05-26T00:00:00Z,CZ,75.12,60
2025-05-26T00:00:00Z,DE-LU,81.20,15
2025-05-26T00:00:00Z,DE-LU,73.21,60
2025-05-26T00:00:00Z,ES,16.64,60
2025-05-26T00:00:00Z,FR,16.64,60
2025-05-26T00:00:00Z,HU,82.47,60
2025-05-26T00:00:00Z,IT-North,88.26,15
2025-05-26T00:00:00Z,NL,65.10,60
2025-05-26T00:00:00Z,PL,78.44,60
2025-05-26T00:00:00Z,SI,83.72,60
2025-05-26T00:00:00Z,SK,79.15,60
2025-05-26T00:15:00Z,AT,89.76,15
2025-05-26T00:15:00Z,DE-LU,75.10,15
2025-05-26T00:30:00Z,AT,81.95,15
2025-05-26T00:30:00Z,DE-LU,73.10,15
2025-05-26T00:45:00Z,AT,65.07,15
2025-05-26T00:45:00Z,DE-LU,64.11,15
2025-05-26T01:00:00Z,AT,89.07,15
2025-05-26T01:00:00Z,AT,75.86,60
2025-05-26T01:00:00Z,BE,55.54,60
2025-05-26T01:00:00Z,CZ,74.41,60
2025-05-26T01:00:00Z,DE-LU,78.40,15
2025-05-26T01:00:00Z,DE-LU,71.83,60
2025-05-26T01:00:00Z,ES,14.43,60
2025-05-26T01:00:00Z,FR,14.43,60
2025-05-26T01:00:00Z,HU,81.60,60
2025-05-26T01:00:00Z,NL,63.50,60
2025-05-26T01:00:00Z,PL,78.64,60
2025-05-26T01:00:00Z,SI,82.79,60
2025-05-26T01:00:00Z,SK,78.64,60
2025-05-26T01:15:00Z,AT,81.95,15
2025-05-26T01:15:00Z,DE-LU,73.40,15
2025-05-26T01:30:00Z,DE-LU,72.70,15
2025-05-26T01:45:00Z,DE-LU,71.10,15
2025-05-26T02:00:00Z,AT,76.25,15
2025-05-26T02:00:00Z,AT,80.01,60
2025-05-26T02:00:00Z,BE,59.63,60
2025-05-26T02:00:00Z,CZ,79.81,60
2025-05-26T02:00:00Z,DE-LU,69.10,15
2025-05-26T02:00:00Z,DE-LU,76.70,60
2025-05-26T02:00:00Z,ES,16.40,60
2025-05-26T02:00:00Z,FR,16.40,60
2025-05-26T02:00:00Z,HU,86.88,60
2025-05-26T02:00:00Z,IT-North,88.55,15
2025-05-26T02:00:00Z,NL,67.98,60
2025-05-26T02:00:00Z,PL,82.69,60
2025-05-26T02:00:00Z,SI,87.88,60
2025-05-26T02:00:00Z,SK,83.89,60
2025-05-26T02:15:00Z,AT,81.95,15
2025-05-26T02:15:00Z,DE-LU,72.40,15
2025-05-26T02:30:00Z,AT,85.03,15
2025-05-26T02:30:00Z,DE-LU,86.97,15
2025-05-26T02:45:00Z,AT,98.50,15
2025-05-26T02:45:00Z,DE-LU,82.70,15
2025-05-26T03:00:00Z,AT,80.94,15
2025-05-26T03:00:00Z,AT,88.13,60
2025-05-26T03:00:00Z,BE,66.95,60
2025-05-26T03:00:00Z,CZ,88.13,60
2025-05-26T03:00:00Z,DE-LU,71.90,15
2025-05-26T03:00:00Z,DE-LU,85.48,60
