timestamp_utc,zone,price_eur_mwh,resolution_min
2025-04-14T00:00:00Z,AT,71.89,15
2025-04-14T00:00:00Z,AT,86.27,60
2025-04-14T00:00:00Z,BE,74.54,60
2025-04-14T00:00:00Z,CZ,84.10,60
2025-04-14T00:00:00Z,DE-LU,92.43,15
2025-04-14T00:00:00Z,DE-LU,82.11,60
2025-04-14T00:00:00Z,ES,37.74,60
2025-04-14T00:00:00Z,FR,37.74,60
2025-04-14T00:00:00Z,HU,85.49,60
2025-04-14T00:00:00Z,IT-North,86.97,15
2025-04-14T00:00:00Z,NL,77.51,60
2025-04-14T00:00:00Z,PL,83.81,60
2025-04-14T00:00:00Z,SI,86.97,60
2025-04-14T00:00:00Z,SK,84.99,60
2025-04-14T00:15:00Z,AT,77.39,15
2025-04-14T00:15:00Z,DE-LU,40.10,15
2025-04-14T00:30:00Z,AT,89.94,15
2025-04-14T00:30:00Z,DE-LU,94.90,15
2025-04-14T00:45:00Z,AT,89.99,15
2025-04-14T01:00:00Z,AT,79.46,15
2025-04-14T01:00:00Z,AT,86.63,60
2025-04-14T01:00:00Z,BE,74.57,60
2025-04-14T01:00:00Z,CZ,84.37,60
2025-04-14T01:00:00Z,DE-LU,35.10,15
2025-04-14T01:00:00Z,DE-LU,82.29,60
2025-04-14T01:00:00Z,ES,35.00,60
2025-04-14T01:00:00Z,FR,35.00,60
2025-04-14T01:00:00Z,HU,85.82,60
2025-04-14T01:00:00Z,IT-North,86.92,15
2025-04-14T01:00:00Z,NL,77.55,60
2025-04-14T01:00:00Z,PL,89.45,60
2025-04-14T01:00:00Z,SI,87.37,60
2025-04-14T01:00:00Z,SK,85.30,60
2025-04-14T01:15:00Z,AT,75.10,15
2025-04-14T01:15:00Z,DE-LU,86.11,15
2025-04-14T01:30:00Z,AT,85.25,15
2025-04-14T01:30:00Z,DE-LU,94.91,15
2025-04-14T01:45:00Z,AT,94.99,15
2025-04-14T01:45:00Z,DE-LU,104.90,15
2025-04-14T02:00:00Z,AT,61.03,15
2025-04-14T02:00:00Z,AT,89.51,60
2025-04-14T02:00:00Z,BE,75.70,60
2025-04-14T02:00:00Z,CZ,86.90,60
2025-04-14T02:00:00Z,DE-LU,84.99,15
2025-04-14T02:00:00Z,DE-LU,84.52,60
2025-04-14T02:00:00Z,ES,30.01,60
2025-04-14T02:00:00Z,FR,30.01,60
2025-04-14T02:00:00Z,HU,88.58,60
2025-04-14T02:00:00Z,IT-North,89.51,15
2025-04-14T02:00:00Z,NL,79.25,60
2025-04-14T02:00:00Z,PL,90.33,60
2025-04-14T02:00:00Z,SI,90.36,60
2025-04-14T02:00:00Z,SK,87.98,60
