timestamp_utc,zone,price_eur_mwh,resolution_min
2025-01-21T00:00:00Z,AT,177.44,15
2025-01-21T00:00:00Z,AT,128.61,60
2025-01-21T00:00:00Z,BE,136.28,60
2025-01-21T00:00:00Z,CZ,124.74,60
2025-01-21T00:00:00Z,DE-LU,120.10,15
2025-01-21T00:00:00Z,DE-LU,121.65,60
2025-01-21T00:00:00Z,ES,130.65,60
2025-01-21T00:00:00Z,FR,130.65,60
2025-01-21T00:00:00Z,HU,133.22,60
2025-01-21T00:00:00Z,IT-North,130.65,15
2025-01-21T00:00:00Z,NL,106.76,60
2025-01-21T00:00:00Z,PL,115.15,60
2025-01-21T00:00:00Z,SI,130.65,60
2025-01-21T00:00:00Z,SK,136.88,60
2025-01-21T00:15:00Z,AT,120.06,15
2025-01-21T00:15:00Z,DE-LU,125.62,15
2025-01-21T00:30:00Z,AT,115.03,15
2025-01-21T00:30:00Z,DE-LU,122.20,15
2025-01-21T00:45:00Z,AT,95.08,15
2025-01-21T00:45:00Z,DE-LU,116.50,15
2025-01-21T01:00:00Z,AT,139.97,15
2025-01-21T01:00:00Z,AT,122.05,60
2025-01-21T01:00:00Z,BE,129.29,60
2025-01-21T01:00:00Z,CZ,116.86,60
2025-01-21T01:00:00Z,DE-LU,130.80,15
2025-01-21T01:00:00Z,DE-LU,116.67,60
2025-01-21T01:00:00Z,ES,124.35,60
2025-01-21T01:00:00Z,FR,124.35,60
2025-01-21T01:00:00Z,HU,126.54,60
2025-01-21T01:00:00Z,IT-North,125.69,15
2025-01-21T01:00:00Z,NL,103.80,60
2025-01-21T01:00:00Z,PL,114.59,60
2025-01-21T01:00:00Z,SI,123.94,60
2025-01-21T01:00:00Z,SK,130.12,60
2025-01-21T01:15:00Z,AT,134.91,15
2025-01-21T01:15:00Z,DE-LU,107.35,15
2025-01-21T01:30:00Z,AT,108.50,15
2025-01-21T01:30:00Z,DE-LU,120.80,15
2025-01-21T01:45:00Z,AT,115.02,15
2025-01-21T01:45:00Z,DE-LU,119.00,15
2025-01-21T02:00:00Z,AT,129.98,15
2025-01-21T02:00:00Z,AT,119.54,60
2025-01-21T02:00:00Z,BE,118.38,60
2025-01-21T02:00:00Z,CZ,109.16,60
2025-01-21T02:00:00Z,DE-LU,121.70,15
2025-01-21T02:00:00Z,DE-LU,113.86,60
2025-01-21T02:00:00Z,ES,117.05,60
2025-01-21T02:00:00Z,FR,117.05,60
2025-01-21T02:00:00Z,HU,129.45,60
2025-01-21T02:00:00Z,IT-North,127.98,15
2025-01-21T02:00:00Z,NL,109.68,60
2025-01-21T02:00:00Z,PL,112.68,60
2025-01-21T02:00:00Z,SI,123.38,60
2025-01-21T02:00:00Z,SK,136.35,60
2025-01-21T02:15:00Z,AT,115.08,15
2025-01-21T02:15:00Z,DE-LU,119.80,15
2025-01-21T02:30:00Z,AT,129.94,15
2025-01-21T02:30:00Z,DE-LU,119.90,15
2025-01-21T02:45:00Z,AT,117.80,15
2025-01-21T02:45:00Z,DE-LU,107.90,15
2025-01-21T03:00:00Z,AT,64.70,15
2025-01-21T03:00:00Z,AT,122.39,60
2025-01-21T03:00:00Z,BE,114.69,60
2025-01-21T03:00:00Z,CZ,104.41,60
2025-01-21T03:00:00Z,DE-LU,110.90,15
2025-01-21T03:00:00Z,DE-LU,113.54,60
2025-01-21T03:00:00Z,ES,115.30,60
2025-01-21T03:00:00Z,FR,115.30,60
2025-01-21T03:00:00Z,HU,140.31,60
2025-01-21T03:00:00Z,IT-North,129.27,15
2025-01-21T03:00:00Z,NL,113.00,60
2025-01-21T03:00:00Z,PL,110.85,60
2025-01-21T03:00:00Z,SI,129.27,60
2025-01-21T03:00:00Z,SK,152.80,60
2025-01-21T03:15:00Z,AT,115.02,15
2025-01-21T03:15:00Z,DE-LU,106.47,15
2025-01-21T03:30:00Z,AT,134.98,15
2025-01-21T03:30:00Z,DE-LU,124.90,15
2025-01-21T03:45:00Z,AT,180.91,15
2025-01-21T03:45:00Z,DE-LU,135.00,15
2025-01-21T04:00:00Z,AT,90.01,15
2025-01-21T04:00:00Z,AT,136.02,60
2025-01-21T04:00:00Z,BE,122.43,60
2025-01-21T04:00:00Z,CZ,107.58,60
2025-01-21T04:00:00Z,DE-LU,107.60,15
2025-01-21T04:00:00Z,DE-LU,122.34,60
2025-01-21T04:00:00Z,ES,123.83,60
2025-01-21T04:00:00Z,FR,123.83,60
2025-01-21T04:00:00Z,HU,164.76,60
2025-01-21T04:00:00Z,IT-North,137.62,15
2025-01-21T04:00:00Z,NL,120.73,60
2025-01-21T04:00:00Z,PL,117.81,60
2025-01-21T04:00:00Z,SI,147.02,60
2025-01-21T04:00:00Z,SK,184.32,60
2025-01-21T04:15:00Z,AT,144.86,15
2025-01-21T04:15:00Z,DE-LU,115.85,15
2025-01-21T04:30:00Z,AT,102.99,15
2025-01-21T04:30:00Z,DE-LU,130.20,15
2025-01-21T04:45:00Z,AT,199.94,15
2025-01-21T04:45:00Z,DE-LU,149.20,15
2025-01-21T05:00:00Z,AT,-6.29,15
2025-01-21T05:00:00Z,AT,160.38,60
