timestamp_utc,zone,price_eur_mwh,resolution_min
2025-10-18T00:00:00Z,AT,99.60,15
2025-10-18T00:00:00Z,BE,97.66,15
2025-10-18T00:00:00Z,CZ,86.74,15
2025-10-18T00:00:00Z,DE-LU,97.20,15
2025-10-18T00:00:00Z,ES,105.74,15
2025-10-18T00:00:00Z,FR,97.66,15
2025-10-18T00:00:00Z,HU,102.53,15
2025-10-18T00:00:00Z,IT-North,109.50,15
2025-10-18T00:00:00Z,NL,97.36,15
2025-10-18T00:00:00Z,PL,90.97,15
2025-10-18T00:00:00Z,SI,107.73,15
2025-10-18T00:00:00Z,SK,92.69,15
2025-10-18T00:15:00Z,AT,97.30,15
2025-10-18T00:15:00Z,BE,90.55,15
2025-10-18T00:15:00Z,CZ,77.44,15
2025-10-18T00:15:00Z,DE-LU,89.80,15
2025-10-18T00:15:00Z,ES,104.19,15
2025-10-18T00:15:00Z,FR,91.01,15
2025-10-18T00:15:00Z,HU,96.99,15
2025-10-18T00:15:00Z,IT-North,104.23,15
2025-10-18T00:15:00Z,NL,90.12,15
2025-10-18T00:15:00Z,PL,82.39,15
2025-10-18T00:15:00Z,SI,102.35,15
2025-10-18T00:15:00Z,SK,84.20,15
2025-10-18T00:30:00Z,AT,97.50,15
2025-10-18T00:30:00Z,BE,87.21,15
2025-10-18T00:30:00Z,CZ,75.68,15
2025-10-18T00:30:00Z,DE-LU,86.87,15
2025-10-18T00:30:00Z,ES,98.30,15
2025-10-18T00:30:00Z,FR,86.87,15
2025-10-18T00:30:00Z,HU,92.14,15
2025-10-18T00:30:00Z,IT-North,100.09,15
2025-10-18T00:30:00Z,NL,86.95,15
2025-10-18T00:30:00Z,PL,80.24,15
2025-10-18T00:30:00Z,SI,98.09,15
2025-10-18T00:30:00Z,SK,82.20,15
2025-10-18T00:45:00Z,AT,85.76,15
2025-10-18T00:45:00Z,BE,85.71,15
2025-10-18T00:45:00Z,CZ,74.61,15
2025-10-18T00:45:00Z,DE-LU,85.38,15
2025-10-18T00:45:00Z,ES,96.53,15
2025-10-18T00:45:00Z,FR,85.38,15
2025-10-18T00:45:00Z,HU,90.45,15
2025-10-18T00:45:00Z,IT-North,98.10,15
2025-10-18T00:45:00Z,NL,85.46,15
2025-10-18T00:45:00Z,PL,79.00,15
2025-10-18T00:45:00Z,SI,96.18,15
2025-10-18T00:45:00Z,SK,80.88,15
2025-10-18T01:00:00Z,AT,96.53,15
2025-10-18T01:00:00Z,BE,86.61,15
2025-10-18T01:00:00Z,CZ,75.00,15
2025-10-18T01:00:00Z,DE-LU,86.51,15
2025-10-18T01:00:00Z,ES,109.07,15
2025-10-18T01:00:00Z,FR,85.71,15
2025-10-18T01:00:00Z,HU,90.81,15
2025-10-18T01:00:00Z,IT-North,100.09,15
2025-10-18T01:00:00Z,NL,86.44,15
2025-10-18T01:00:00Z,PL,79.82,15
2025-10-18T01:00:00Z,SI,97.81,15
2025-10-18T01:00:00Z,SK,82.10,15
2025-10-18T01:15:00Z,AT,100.08,15
2025-10-18T01:15:00Z,BE,86.13,15
2025-10-18T01:15:00Z,CZ,75.85,15
2025-10-18T01:15:00Z,DE-LU,86.83,15
2025-10-18T01:15:00Z,ES,106.68,15
2025-10-18T01:15:00Z,FR,83.45,15
2025-10-18T01:15:00Z,HU,91.12,15
2025-10-18T01:15:00Z,IT-North,100.08,15
2025-10-18T01:15:00Z,NL,86.26,15
2025-10-18T01:15:00Z,PL,80.46,15
2025-10-18T01:15:00Z,SI,97.93,15
2025-10-18T01:15:00Z,SK,82.71,15
2025-10-18T01:30:00Z,AT,95.01,15
2025-10-18T01:30:00Z,BE,86.57,15
2025-10-18T01:30:00Z,CZ,81.94,15
2025-10-18T01:30:00Z,DE-LU,89.62,15
2025-10-18T01:30:00Z,ES,101.68,15
2025-10-18T01:30:00Z,FR,78.79,15
2025-10-18T01:30:00Z,HU,93.24,15
2025-10-18T01:30:00Z,IT-North,99.85,15
2025-10-18T01:30:00Z,NL,87.61,15
2025-10-18T01:30:00Z,PL,85.22,15
2025-10-18T01:30:00Z,SI,98.46,15
2025-10-18T01:30:00Z,SK,87.06,15
2025-10-18T01:45:00Z,AT,91.13,15
2025-10-18T01:45:00Z,BE,88.13,15
2025-10-18T01:45:00Z,CZ,86.81,15
2025-10-18T01:45:00Z,DE-LU,90.38,15
2025-10-18T01:45:00Z,ES,100.35,15
2025-10-18T01:45:00Z,FR,82.60,15
2025-10-18T01:45:00Z,HU,92.26,15
2025-10-18T01:45:00Z,IT-North,95.44,15
2025-10-18T01:45:00Z,NL,88.92,15
2025-10-18T01:45:00Z,PL,88.35,15
2025-10-18T01:45:00Z,SI,94.83,15
2025-10-18T01:45:00Z,SK,89.29,15
2025-10-18T02:00:00Z,AT,95.00,15
2025-10-18T02:00:00Z,BE,82.67,15
2025-10-18T02:00:00Z,CZ,80.08,15
2025-10-18T02:00:00Z,DE-LU,85.41,15
2025-10-18T02:00:00Z,ES,102.86,15
