timestamp_utc,zone,price_eur_mwh,resolution_min
2025-07-21T00:00:00Z,AT,79.03,60
2025-07-21T00:00:00Z,BE,79.60,60
2025-07-21T00:00:00Z,CH,91.30,60
2025-07-21T00:00:00Z,CZ,84.12,60
2025-07-21T00:00:00Z,DE-LU,83.48,60
2025-07-21T00:00:00Z,DK1,83.48,60
2025-07-21T00:00:00Z,DK2,51.06,60
2025-07-21T00:00:00Z,EE,51.06,60
2025-07-21T00:00:00Z,ES,45.00,60
2025-07-21T00:00:00Z,FI,17.28,60
2025-07-21T00:00:00Z,FR,26.72,60
2025-07-21T00:00:00Z,GR,105.90,60
2025-07-21T00:00:00Z,HR,79.38,60
2025-07-21T00:00:00Z,HU,83.42,60
2025-07-21T00:00:00Z,IT-CNorth,110.00,15
2025-07-21T00:00:00Z,IT-CSouth,110.00,15
2025-07-21T00:00:00Z,IT-North,110.00,15
2025-07-21T00:00:00Z,IT-Sardinia,110.00,15
2025-07-21T00:00:00Z,IT-Sicily,110.00,15
2025-07-21T00:00:00Z,IT-South,110.00,15
2025-07-21T00:00:00Z,LT,51.06,60
2025-07-21T00:00:00Z,LV,51.06,60
2025-07-21T00:00:00Z,NL,87.71,60
2025-07-21T00:00:00Z,NO1,44.14,15
2025-07-21T00:00:00Z,NO2,74.99,15
2025-07-21T00:00:00Z,NO3,8.25,15
2025-07-21T00:00:00Z,NO4,2.20,15
2025-07-21T00:00:00Z,NO5,5.13,15
2025-07-21T00:00:00Z,PL,93.67,60
2025-07-21T00:00:00Z,PT,45.00,60
2025-07-21T00:00:00Z,RO,82.93,60
2025-07-21T00:00:00Z,RS,92.16,15
2025-07-21T00:00:00Z,SE1,17.27,60
2025-07-21T00:00:00Z,SE2,17.20,60
2025-07-21T00:00:00Z,SE3,34.96,60
2025-07-21T00:00:00Z,SE4,51.06,60
2025-07-21T00:00:00Z,SI,78.28,60
2025-07-21T00:00:00Z,SK,85.78,60
2025-07-21T00:15:00Z,IT-CNorth,110.00,15
2025-07-21T00:15:00Z,IT-CSouth,110.00,15
2025-07-21T00:15:00Z,IT-North,110.00,15
2025-07-21T00:15:00Z,IT-Sardinia,110.00,15
2025-07-21T00:15:00Z,IT-Sicily,110.00,15
2025-07-21T00:15:00Z,IT-South,110.00,15
2025-07-21T00:15:00Z,NO1,44.14,15
2025-07-21T00:15:00Z,NO2,74.99,15
2025-07-21T00:15:00Z,NO3,8.25,15
2025-07-21T00:15:00Z,NO4,2.20,15
2025-07-21T00:15:00Z,NO5,5.13,15
2025-07-21T00:15:00Z,RS,92.16,15
2025-07-21T00:30:00Z,IT-CNorth,110.00,15
2025-07-21T00:30:00Z,IT-CSouth,110.00,15
2025-07-21T00:30:00Z,IT-North,110.00,15
2025-07-21T00:30:00Z,IT-Sardinia,110.00,15
2025-07-21T00:30:00Z,IT-Sicily,110.00,15
2025-07-21T00:30:00Z,IT-South,110.00,15
2025-07-21T00:30:00Z,NO1,44.14,15
2025-07-21T00:30:00Z,NO2,74.99,15
2025-07-21T00:30:00Z,NO3,8.25,15
2025-07-21T00:30:00Z,NO4,2.20,15
2025-07-21T00:30:00Z,NO5,5.13,15
2025-07-21T00:30:00Z,RS,92.16,15
2025-07-21T00:45:00Z,IT-CNorth,110.00,15
2025-07-21T00:45:00Z,IT-CSouth,110.00,15
2025-07-21T00:45:00Z,IT-North,110.00,15
2025-07-21T00:45:00Z,IT-Sardinia,110.00,15
2025-07-21T00:45:00Z,IT-Sicily,110.00,15
2025-07-21T00:45:00Z,IT-South,110.00,15
2025-07-21T00:45:00Z,NO1,44.14,15
2025-07-21T00:45:00Z,NO2,74.99,15
2025-07-21T00:45:00Z,NO3,8.25,15
2025-07-21T00:45:00Z,NO4,2.20,15
2025-07-21T00:45:00Z,NO5,5.13,15
2025-07-21T00:45:00Z,RS,92.16,15
2025-07-21T01:00:00Z,AT,78.41,60
2025-07-21T01:00:00Z,BE,77.10,60
2025-07-21T01:00:00Z,CH,88.46,60
2025-07-21T01:00:00Z,CZ,83.96,60
2025-07-21T01:00:00Z,DE-LU,83.30,60
2025-07-21T01:00:00Z,DK1,83.30,60
2025-07-21T01:00:00Z,DK2,25.33,60
2025-07-21T01:00:00Z,EE,25.25,60
2025-07-21T01:00:00Z,ES,40.00,60
2025-07-21T01:00:00Z,FI,18.61,60
2025-07-21T01:00:00Z,FR,21.12,60
2025-07-21T01:00:00Z,GR,97.90,60
2025-07-21T01:00:00Z,HR,78.70,60
2025-07-21T01:00:00Z,HU,83.10,60
2025-07-21T01:00:00Z,IT-CNorth,108.71,15
2025-07-21T01:00:00Z,IT-CSouth,108.71,15
2025-07-21T01:00:00Z,IT-North,108.71,15
2025-07-21T01:00:00Z,IT-Sardinia,108.71,15
2025-07-21T01:00:00Z,IT-Sicily,108.71,15
2025-07-21T01:00:00Z,IT-South,108.71,15
2025-07-21T01:00:00Z,LT,25.25,60
2025-07-21T01:00:00Z,LV,25.25,60
2025-07-21T01:00:00Z,NL,87.20,60
2025-07-21T01:00:00Z,NO1,22.09,15
2025-07-21T01:00:00Z,NO2,74.68,15
2025-07-21T01:00:00Z,NO3,7.99,15
2025-07-21T01:00:00Z,NO4,2.15,15
2025-07-21T01:00:00Z,NO5,5.03,15
2025-07-21T01:00:00Z,PL,94.06,60
2025-07-21T01:00:00Z,PT,40.00,60
2025-07-21T01:00:00Z,RO,82.54,60
2025-07-21T01:00:00Z,RS,92.43,15
2025-07-21T01:00:00Z,SE1,18.60,60
2025-07-21T01:00:00Z,SE2,18.41,60
2025-07-21T01:00:00Z,SE3,22.11,60
2025-07-21T01:00:00Z,SE4,25.30,60
2025-07-21T01:00:00Z,SI,77.53,60
2025-07-21T01:00:00Z,SK,85.74,60
2025-07-21T01:15:00Z,IT-CNorth,108.71,15
2025-07-21T01:15:00Z,IT-CSouth,108.71,15
2025-07-21T01:15:00Z,IT-North,108.71,15
2025-07-21T01:15:00Z,IT-Sardinia,108.71,15
2025-07-21T01:15:00Z,IT-Sicily,108.71,15
2025-07-21T01:15:00Z,IT-South,108.71,15
2025-07-21T01:15:00Z,NO1,22.09,15
2025-07-21T01:15:00Z,NO2,74.68,15
2025-07-21T01:15:00Z,NO3,7.99,15
2025-07-21T01:15:00Z,NO4,2.15,15
2025-07-21T01:15:00Z,NO5,5.03,15
2025-07-21T01:15:00Z,RS,92.43,15
2025-07-21T01:30:00Z,IT-CNorth,108.71,15
2025-07-21T01:30:00Z,IT-CSouth,108.71,15
2025-07-21T01:30:00Z,IT-North,108.71,15
2025-07-21T01:30:00Z,IT-Sardinia,108.71,15
2025-07-21T01:30:00Z,IT-Sicily,108.71,15
2025-07-21T01:30:00Z,IT-South,108.71,15
2025-07-21T01:30:00Z,NO1,22.09,15
2025-07-21T01:30:00Z,NO2,74.68,15
2025-07-21T01:30:00Z,NO3,7.99,15
2025-07-21T01:30:00Z,NO4,2.15,15
2025-07-21T01:30:00Z,NO5,5.03,15
2025-07-21T01:30:00Z,RS,92.43,15
2025-07-21T01:45:00Z,IT-CNorth,108.71,15
2025-07-21T01:45:00Z,IT-CSouth,108.71,15
2025-07-21T01:45:00Z,IT-North,108.71,15
2025-07-21T01:45:00Z,IT-Sardinia,108.71,15
2025-07-21T01:45:00Z,IT-Sicily,108.71,15
2025-07-21T01:45:00Z,IT-South,108.71,15
2025-07-21T01:45:00Z,NO1,22.09,15
2025-07-21T01:45:00Z,NO2,74.68,15
2025-07-21T01:45:00Z,NO3,7.99,15
2025-07-21T01:45:00Z,NO4,2.15,15
2025-07-21T01:45:00Z,NO5,5.03,15
2025-07-21T01:45:00Z,RS,92.43,15
2025-07-21T02:00:00Z,AT,76.09,60
2025-07-21T02:00:00Z,BE,67.43,60
2025-07-21T02:00:00Z,CH,91.30,60
2025-07-21T02:00:00Z,CZ,84.96,60
2025-07-21T02:00:00Z,DE-LU,83.49,60
2025-07-21T02:00:00Z,DK1,83.49,60
2025-07-21T02:00:00Z,DK2,40.38,60
2025-07-21T02:00:00Z,EE,37.75,60
2025-07-21T02:00:00Z,ES,17.88,60
2025-07-21T02:00:00Z,FI,18.42,60
2025-07-21T02:00:00Z,FR,17.88,60
2025-07-21T02:00:00Z,GR,93.17,60
2025-07-21T02:00:00Z,HR,98.42,60
2025-07-21T02:00:00Z,HU,88.99,60
2025-07-21T02:00:00Z,IT-CNorth,110.00,15
2025-07-21T02:00:00Z,IT-CSouth,110.00,15
2025-07-21T02:00:00Z,IT-North,110.00,15
2025-07-21T02:00:00Z,IT-Sardinia,110.00,15
2025-07-21T02:00:00Z,IT-Sicily,110.00,15
2025-07-21T02:00:00Z,IT-South,110.00,15
2025-07-21T02:00:00Z,LT,37.75,60
2025-07-21T02:00:00Z,LV,37.75,60
2025-07-21T02:00:00Z,NL,84.12,60
2025-07-21T02:00:00Z,NO1,42.99,15
2025-07-21T02:00:00Z,NO2,74.45,15
2025-07-21T02:00:00Z,NO3,8.45,15
2025-07-21T02:00:00Z,NO4,2.09,15
2025-07-21T02:00:00Z,NO5,5.05,15
2025-07-21T02:00:00Z,PL,92.65,60
2025-07-21T02:00:00Z,PT,17.88,60
2025-07-21T02:00:00Z,RO,92.19,60
2025-07-21T02:00:00Z,RS,91.43,15
2025-07-21T02:00:00Z,SE1,18.34,60
2025-07-21T02:00:00Z,SE2,14.49,60
2025-07-21T02:00:00Z,SE3,30.61,60
2025-07-21T02:00:00Z,SE4,39.52,60
2025-07-21T02:00:00Z,SI,105.07,60
2025-07-21T02:00:00Z,SK,88.46,60
2025-07-21T02:15:00Z,IT-CNorth,110.00,15
2025-07-21T02:15:00Z,IT-CSouth,110.00,15
2025-07-21T02:15:00Z,IT-North,110.00,15
2025-07-21T02:15:00Z,IT-Sardinia,110.00,15
2025-07-21T02:15:00Z,IT-Sicily,110.00,15
2025-07-21T02:15:00Z,IT-South,110.00,15
2025-07-21T02:15:00Z,NO1,42.99,15
2025-07-21T02:15:00Z,NO2,74.45,15
2025-07-21T02:15:00Z,NO3,8.45,15
2025-07-21T02:15:00Z,NO4,2.09,15
2025-07-21T02:15:00Z,NO5,5.05,15
2025-07-21T02:15:00Z,RS,91.43,15
2025-07-21T02:30:00Z,IT-CNorth,110.00,15
2025-07-21T02:30:00Z,IT-CSouth,110.00,15
2025-07-21T02:30:00Z,IT-North,110.00,15
2025-07-21T02:30:00Z,IT-Sardinia,110.00,15
2025-07-21T02:30:00Z,IT-Sicily,110.00,15
2025-07-21T02:30:00Z,IT-South,110.00,15
2025-07-21T02:30:00Z,NO1,42.99,15
2025-07-21T02:30:00Z,NO2,74.45,15
2025-07-21T02:30:00Z,NO3,8.45,15
