timestamp_utc,zone,price_eur_mwh,resolution_min
2025-07-14T00:00:00Z,AT,106.05,15
2025-07-14T00:00:00Z,AT,94.01,60
2025-07-14T00:00:00Z,BE,83.03,60
2025-07-14T00:00:00Z,CH,99.07,60
2025-07-14T00:00:00Z,CZ,97.31,60
2025-07-14T00:00:00Z,DE-LU,104.99,15
2025-07-14T00:00:00Z,DE-LU,98.17,60
2025-07-14T00:00:00Z,DK1,98.17,60
2025-07-14T00:00:00Z,DK2,98.16,60
2025-07-14T00:00:00Z,EE,14.66,60
2025-07-14T00:00:00Z,ES,109.86,60
2025-07-14T00:00:00Z,FI,14.66,60
2025-07-14T00:00:00Z,FR,49.28,60
2025-07-14T00:00:00Z,GR,94.79,60
2025-07-14T00:00:00Z,HR,92.85,60
2025-07-14T00:00:00Z,HU,95.35,60
2025-07-14T00:00:00Z,IT-CNorth,110.28,15
2025-07-14T00:00:00Z,IT-CSouth,110.28,15
2025-07-14T00:00:00Z,IT-North,110.28,15
2025-07-14T00:00:00Z,IT-Sardinia,110.28,15
2025-07-14T00:00:00Z,IT-Sicily,110.28,15
2025-07-14T00:00:00Z,IT-South,110.28,15
2025-07-14T00:00:00Z,LT,24.25,60
2025-07-14T00:00:00Z,LV,24.25,60
2025-07-14T00:00:00Z,NL,98.17,60
2025-07-14T00:00:00Z,NO1,54.77,15
2025-07-14T00:00:00Z,NO2,77.00,15
2025-07-14T00:00:00Z,NO3,2.36,15
2025-07-14T00:00:00Z,NO4,3.70,15
2025-07-14T00:00:00Z,NO5,-4.45,15
2025-07-14T00:00:00Z,PL,97.53,60
2025-07-14T00:00:00Z,PT,109.86,60
2025-07-14T00:00:00Z,RO,94.79,60
2025-07-14T00:00:00Z,RS,99.75,15
2025-07-14T00:00:00Z,SE1,3.39,60
2025-07-14T00:00:00Z,SE2,12.40,60
2025-07-14T00:00:00Z,SE3,22.24,60
2025-07-14T00:00:00Z,SE4,27.06,60
2025-07-14T00:00:00Z,SI,92.52,60
2025-07-14T00:00:00Z,SK,96.11,60
2025-07-14T00:15:00Z,AT,97.53,15
2025-07-14T00:15:00Z,DE-LU,92.20,15
2025-07-14T00:30:00Z,DE-LU,98.87,15
2025-07-14T00:45:00Z,AT,96.52,15
2025-07-14T00:45:00Z,DE-LU,91.70,15
2025-07-14T01:00:00Z,AT,97.53,15
2025-07-14T01:00:00Z,AT,89.85,60
2025-07-14T01:00:00Z,BE,81.44,60
2025-07-14T01:00:00Z,CH,101.14,60
2025-07-14T01:00:00Z,CZ,93.57,60
2025-07-14T01:00:00Z,DE-LU,106.00,15
2025-07-14T01:00:00Z,DE-LU,94.94,60
2025-07-14T01:00:00Z,DK1,94.94,60
2025-07-14T01:00:00Z,DK2,94.93,60
2025-07-14T01:00:00Z,EE,14.34,60
2025-07-14T01:00:00Z,ES,109.23,60
2025-07-14T01:00:00Z,FI,14.33,60
