timestamp_utc,zone,price_eur_mwh,resolution_min
2022-12-21T00:00:00Z,AT,175.91,60
2022-12-21T00:00:00Z,BE,180.88,60
2022-12-21T00:00:00Z,CH,209.05,60
2022-12-21T00:00:00Z,CZ,175.27,60
2022-12-21T00:00:00Z,DE-LU,174.76,60
2022-12-21T00:00:00Z,DK1,174.76,60
2022-12-21T00:00:00Z,DK2,174.76,60
2022-12-21T00:00:00Z,EE,174.76,60
2022-12-21T00:00:00Z,ES,50.27,60
2022-12-21T00:00:00Z,FI,174.76,60
2022-12-21T00:00:00Z,FR,178.85,60
2022-12-21T00:00:00Z,GR,171.00,60
2022-12-21T00:00:00Z,HR,175.07,60
2022-12-21T00:00:00Z,HU,175.74,60
2022-12-21T00:00:00Z,IT-CNorth,205.93,60
2022-12-21T00:00:00Z,IT-CSouth,205.93,60
2022-12-21T00:00:00Z,IT-North,205.93,60
2022-12-21T00:00:00Z,IT-Sardinia,205.93,60
2022-12-21T00:00:00Z,IT-Sicily,205.93,60
2022-12-21T00:00:00Z,IT-South,205.93,60
2022-12-21T00:00:00Z,LT,174.76,60
2022-12-21T00:00:00Z,LV,174.76,60
2022-12-21T00:00:00Z,NL,191.77,60
2022-12-21T00:00:00Z,NO1,179.97,60
2022-12-21T00:00:00Z,NO2,179.97,60
2022-12-21T00:00:00Z,NO3,174.76,60
2022-12-21T00:00:00Z,NO4,58.50,60
2022-12-21T00:00:00Z,NO5,179.97,60
2022-12-21T00:00:00Z,PL,173.01,60
2022-12-21T00:00:00Z,PT,50.27,60
2022-12-21T00:00:00Z,RO,171.00,60
2022-12-21T00:00:00Z,RS,142.96,60
2022-12-21T00:00:00Z,SE1,174.76,60
2022-12-21T00:00:00Z,SE2,174.76,60
2022-12-21T00:00:00Z,SE3,174.76,60
2022-12-21T00:00:00Z,SE4,174.76,60
2022-12-21T00:00:00Z,SI,175.75,60
2022-12-21T00:00:00Z,SK,175.50,60
2022-12-21T01:00:00Z,AT,179.98,60
2022-12-21T01:00:00Z,BE,179.14,60
2022-12-21T01:00:00Z,CH,204.96,60
2022-12-21T01:00:00Z,CZ,180.54,60
2022-12-21T01:00:00Z,DE-LU,178.93,60
2022-12-21T01:00:00Z,DK1,178.93,60
2022-12-21T01:00:00Z,DK2,178.93,60
2022-12-21T01:00:00Z,EE,174.64,60
