timestamp_utc,zone,price_eur_mwh,resolution_min
2022-12-04T00:00:00Z,AT,234.98,15
2022-12-04T00:00:00Z,AT,236.05,60
2022-12-04T00:00:00Z,BE,349.93,60
2022-12-04T00:00:00Z,CH,300.22,60
2022-12-04T00:00:00Z,CZ,227.10,60
2022-12-04T00:00:00Z,DE-LU,231.91,15
2022-12-04T00:00:00Z,DE-LU,219.92,60
2022-12-04T00:00:00Z,DK1,219.92,60
2022-12-04T00:00:00Z,DK2,219.92,60
2022-12-04T00:00:00Z,EE,255.73,60
2022-12-04T00:00:00Z,ES,175.00,60
2022-12-04T00:00:00Z,FI,255.73,60
2022-12-04T00:00:00Z,FR,293.86,60
2022-12-04T00:00:00Z,GR,284.75,60
2022-12-04T00:00:00Z,HR,236.41,60
2022-12-04T00:00:00Z,HU,231.71,60
2022-12-04T00:00:00Z,IT-CNorth,293.86,60
2022-12-04T00:00:00Z,IT-CSouth,293.86,60
2022-12-04T00:00:00Z,IT-North,293.86,60
2022-12-04T00:00:00Z,IT-Sardinia,293.86,60
2022-12-04T00:00:00Z,IT-Sicily,293.86,60
2022-12-04T00:00:00Z,IT-South,293.86,60
2022-12-04T00:00:00Z,LT,255.73,60
2022-12-04T00:00:00Z,LV,255.73,60
2022-12-04T00:00:00Z,NL,299.90,60
2022-12-04T00:00:00Z,NO1,219.92,60
2022-12-04T00:00:00Z,NO2,219.92,60
2022-12-04T00:00:00Z,NO3,219.92,60
2022-12-04T00:00:00Z,NO4,55.95,60
2022-12-04T00:00:00Z,NO5,219.92,60
2022-12-04T00:00:00Z,PL,109.92,60
2022-12-04T00:00:00Z,PT,175.00,60
2022-12-04T00:00:00Z,RO,232.67,60
2022-12-04T00:00:00Z,RS,242.48,60
2022-12-04T00:00:00Z,SE1,219.92,60
2022-12-04T00:00:00Z,SE2,219.92,60
2022-12-04T00:00:00Z,SE3,219.92,60
2022-12-04T00:00:00Z,SE4,219.92,60
2022-12-04T00:00:00Z,SI,238.87,60
2022-12-04T00:00:00Z,SK,229.20,60
2022-12-04T00:15:00Z,AT,206.79,15
2022-12-04T00:15:00Z,DE-LU,206.07,15
2022-12-04T00:30:00Z,AT,180.04,15
2022-12-04T00:30:00Z,DE-LU,168.47,15
2022-12-04T00:45:00Z,AT,117.99,15
2022-12-04T00:45:00Z,DE-LU,148.57,15
2022-12-04T01:00:00Z,AT,239.97,15
2022-12-04T01:00:00Z,AT,242.18,60
2022-12-04T01:00:00Z,BE,313.50,60
2022-12-04T01:00:00Z,CH,292.55,60
2022-12-04T01:00:00Z,CZ,235.76,60
2022-12-04T01:00:00Z,DE-LU,207.05,15
2022-12-04T01:00:00Z,DE-LU,231.19,60
2022-12-04T01:00:00Z,DK1,231.19,60
2022-12-04T01:00:00Z,DK2,231.19,60
2022-12-04T01:00:00Z,EE,249.40,60
2022-12-04T01:00:00Z,FI,249.40,60
2022-12-04T01:00:00Z,FR,287.55,60
2022-12-04T01:00:00Z,GR,280.10,60
2022-12-04T01:00:00Z,HR,242.82,60
2022-12-04T01:00:00Z,HU,239.26,60
2022-12-04T01:00:00Z,IT-CNorth,287.55,60
2022-12-04T01:00:00Z,IT-CSouth,287.55,60
2022-12-04T01:00:00Z,IT-North,287.55,60
2022-12-04T01:00:00Z,IT-Sardinia,287.55,60
2022-12-04T01:00:00Z,IT-Sicily,287.55,60
2022-12-04T01:00:00Z,IT-South,287.55,60
2022-12-04T01:00:00Z,LT,249.40,60
2022-12-04T01:00:00Z,LV,249.40,60
2022-12-04T01:00:00Z,NL,286.00,60
2022-12-04T01:00:00Z,NO1,231.19,60
2022-12-04T01:00:00Z,NO2,231.19,60
2022-12-04T01:00:00Z,NO3,231.19,60
2022-12-04T01:00:00Z,NO4,48.70,60
2022-12-04T01:00:00Z,NO5,231.19,60
2022-12-04T01:00:00Z,PL,111.90,60
2022-12-04T01:00:00Z,RO,239.98,60
2022-12-04T01:00:00Z,RS,216.37,60
2022-12-04T01:00:00Z,SE1,231.19,60
2022-12-04T01:00:00Z,SE2,231.19,60
2022-12-04T01:00:00Z,SE3,231.19,60
2022-12-04T01:00:00Z,SE4,231.19,60
2022-12-04T01:00:00Z,SI,244.60,60
2022-12-04T01:00:00Z,SK,237.43,60
2022-12-04T01:15:00Z,AT,229.90,15
2022-12-04T01:15:00Z,DE-LU,175.87,15
2022-12-04T01:30:00Z,AT,211.23,15
2022-12-04T01:30:00Z,DE-LU,167.09,15
2022-12-04T01:45:00Z,AT,199.97,15
2022-12-04T01:45:00Z,DE-LU,177.82,15
2022-12-04T02:00:00Z,AT,141.37,15
2022-12-04T02:00:00Z,AT,219.30,60
2022-12-04T02:00:00Z,BE,293.76,60
2022-12-04T02:00:00Z,CH,258.42,60
2022-12-04T02:00:00Z,CZ,213.49,60
2022-12-04T02:00:00Z,DE-LU,145.14,15
2022-12-04T02:00:00Z,DE-LU,208.81,60
2022-12-04T02:00:00Z,DK1,208.81,60
2022-12-04T02:00:00Z,DK2,210.69,60
2022-12-04T02:00:00Z,EE,235.16,60
2022-12-04T02:00:00Z,ES,170.95,60
2022-12-04T02:00:00Z,FI,235.16,60
2022-12-04T02:00:00Z,FR,257.00,60
2022-12-04T02:00:00Z,GR,257.00,60
2022-12-04T02:00:00Z,HR,219.59,60
2022-12-04T02:00:00Z,HU,216.49,60
2022-12-04T02:00:00Z,IT-CNorth,257.00,60
2022-12-04T02:00:00Z,IT-CSouth,257.00,60
2022-12-04T02:00:00Z,IT-North,257.00,60
2022-12-04T02:00:00Z,IT-Sardinia,257.00,60
2022-12-04T02:00:00Z,IT-Sicily,257.00,60
2022-12-04T02:00:00Z,IT-South,257.00,60
2022-12-04T02:00:00Z,LT,235.16,60
2022-12-04T02:00:00Z,LV,235.16,60
2022-12-04T02:00:00Z,NL,259.20,60
2022-12-04T02:00:00Z,NO1,210.69,60
2022-12-04T02:00:00Z,NO2,210.69,60
2022-12-04T02:00:00Z,NO3,210.69,60
2022-12-04T02:00:00Z,NO5,210.69,60
2022-12-04T02:00:00Z,PL,112.17,60
2022-12-04T02:00:00Z,PT,170.95,60
2022-12-04T02:00:00Z,RO,217.11,60
2022-12-04T02:00:00Z,RS,201.51,60
2022-12-04T02:00:00Z,SE1,210.69,60
2022-12-04T02:00:00Z,SE2,210.69,60
2022-12-04T02:00:00Z,SE3,210.69,60
2022-12-04T02:00:00Z,SE4,210.69,60
2022-12-04T02:00:00Z,SI,221.14,60
2022-12-04T02:00:00Z,SK,214.84,60
2022-12-04T02:15:00Z,AT,170.04,15
2022-12-04T02:15:00Z,DE-LU,147.65,15
2022-12-04T02:30:00Z,DE-LU,174.16,15
2022-12-04T02:45:00Z,AT,160.05,15
2022-12-04T02:45:00Z,DE-LU,194.62,15
2022-12-04T03:00:00Z,AT,146.28,15
2022-12-04T03:00:00Z,AT,215.22,60
2022-12-04T03:00:00Z,BE,254.29,60
2022-12-04T03:00:00Z,CH,261.18,60
2022-12-04T03:00:00Z,CZ,211.46,60
2022-12-04T03:00:00Z,DE-LU,183.03,15
2022-12-04T03:00:00Z,DE-LU,208.52,60
2022-12-04T03:00:00Z,DK1,208.52,60
2022-12-04T03:00:00Z,DK2,209.41,60
2022-12-04T03:00:00Z,EE,299.71,60
2022-12-04T03:00:00Z,ES,168.00,60
2022-12-04T03:00:00Z,FI,299.71,60
2022-12-04T03:00:00Z,FR,235.98,60
2022-12-04T03:00:00Z,GR,235.98,60
2022-12-04T03:00:00Z,HR,215.22,60
2022-12-04T03:00:00Z,HU,213.29,60
2022-12-04T03:00:00Z,IT-CNorth,235.98,60
2022-12-04T03:00:00Z,IT-CSouth,235.98,60
2022-12-04T03:00:00Z,IT-North,235.98,60
2022-12-04T03:00:00Z,IT-Sardinia,235.98,60
2022-12-04T03:00:00Z,IT-Sicily,235.98,60
2022-12-04T03:00:00Z,IT-South,235.98,60
2022-12-04T03:00:00Z,LT,299.71,60
2022-12-04T03:00:00Z,LV,299.71,60
2022-12-04T03:00:00Z,NL,276.00,60
2022-12-04T03:00:00Z,NO1,209.41,60
2022-12-04T03:00:00Z,NO2,209.41,60
2022-12-04T03:00:00Z,NO3,209.41,60
2022-12-04T03:00:00Z,NO4,48.67,60
2022-12-04T03:00:00Z,NO5,209.41,60
2022-12-04T03:00:00Z,PT,168.00,60
2022-12-04T03:00:00Z,RO,213.67,60
2022-12-04T03:00:00Z,RS,200.72,60
2022-12-04T03:00:00Z,SE1,209.41,60
2022-12-04T03:00:00Z,SE2,209.41,60
2022-12-04T03:00:00Z,SE3,209.41,60
2022-12-04T03:00:00Z,SE4,209.41,60
2022-12-04T03:00:00Z,SI,216.19,60
2022-12-04T03:00:00Z,SK,212.22,60
2022-12-04T03:15:00Z,AT,170.01,15
2022-12-04T03:15:00Z,DE-LU,167.62,15
2022-12-04T03:30:00Z,AT,170.05,15
2022-12-04T03:30:00Z,DE-LU,160.90,15
2022-12-04T03:45:00Z,AT,170.06,15
2022-12-04T03:45:00Z,DE-LU,161.42,15
2022-12-04T04:00:00Z,AT,129.42,15
2022-12-04T04:00:00Z,AT,217.31,60
2022-12-04T04:00:00Z,BE,242.24,60
2022-12-04T04:00:00Z,CH,261.51,60
2022-12-04T04:00:00Z,CZ,214.94,60
2022-12-04T04:00:00Z,DE-LU,182.49,15
