timestamp_utc,zone,price_eur_mwh,resolution_min
2022-09-14T00:00:00Z,AT,345.09,60
2022-09-14T00:00:00Z,BE,339.90,60
2022-09-14T00:00:00Z,CH,356.92,60
2022-09-14T00:00:00Z,CZ,344.47,60
2022-09-14T00:00:00Z,DE-LU,339.90,60
2022-09-14T00:00:00Z,DK1,329.37,60
2022-09-14T00:00:00Z,DK2,226.93,60
2022-09-14T00:00:00Z,EE,29.15,60
2022-09-14T00:00:00Z,ES,95.25,60
2022-09-14T00:00:00Z,FI,29.15,60
2022-09-14T00:00:00Z,FR,343.78,60
2022-09-14T00:00:00Z,GR,365.05,60
2022-09-14T00:00:00Z,HR,346.82,60
2022-09-14T00:00:00Z,HU,346.50,60
2022-09-14T00:00:00Z,IT-CNorth,365.05,60
2022-09-14T00:00:00Z,IT-CSouth,365.05,60
2022-09-14T00:00:00Z,IT-North,365.05,60
2022-09-14T00:00:00Z,IT-Sardinia,365.05,60
2022-09-14T00:00:00Z,IT-Sicily,365.05,60
2022-09-14T00:00:00Z,IT-South,365.05,60
2022-09-14T00:00:00Z,LT,349.83,60
2022-09-14T00:00:00Z,LV,349.83,60
2022-09-14T00:00:00Z,NL,338.87,60
2022-09-14T00:00:00Z,NO1,329.37,60
2022-09-14T00:00:00Z,NO2,329.37,60
2022-09-14T00:00:00Z,NO3,29.15,60
2022-09-14T00:00:00Z,NO4,29.15,60
2022-09-14T00:00:00Z,NO5,329.37,60
2022-09-14T00:00:00Z,PL,105.33,60
2022-09-14T00:00:00Z,PT,95.25,60
2022-09-14T00:00:00Z,RO,346.76,60
2022-09-14T00:00:00Z,RS,358.08,60
2022-09-14T00:00:00Z,SE1,29.15,60
2022-09-14T00:00:00Z,SE2,29.15,60
2022-09-14T00:00:00Z,SE3,29.15,60
2022-09-14T00:00:00Z,SE4,29.15,60
2022-09-14T00:00:00Z,SI,346.97,60
2022-09-14T00:00:00Z,SK,346.67,60
2022-09-14T01:00:00Z,AT,335.64,60
2022-09-14T01:00:00Z,BE,335.64,60
2022-09-14T01:00:00Z,CH,337.88,60
2022-09-14T01:00:00Z,CZ,335.64,60
2022-09-14T01:00:00Z,DE-LU,335.64,60
2022-09-14T01:00:00Z,DK1,325.23,60
2022-09-14T01:00:00Z,DK2,226.94,60
2022-09-14T01:00:00Z,EE,28.49,60
2022-09-14T01:00:00Z,ES,94.25,60
2022-09-14T01:00:00Z,FI,28.49,60
2022-09-14T01:00:00Z,FR,335.64,60
2022-09-14T01:00:00Z,GR,356.96,60
2022-09-14T01:00:00Z,HR,335.64,60
2022-09-14T01:00:00Z,HU,335.64,60
2022-09-14T01:00:00Z,IT-CNorth,356.96,60
2022-09-14T01:00:00Z,IT-CSouth,356.96,60
2022-09-14T01:00:00Z,IT-North,356.96,60
2022-09-14T01:00:00Z,IT-Sardinia,356.96,60
2022-09-14T01:00:00Z,IT-Sicily,356.96,60
2022-09-14T01:00:00Z,IT-South,356.96,60
2022-09-14T01:00:00Z,LT,335.64,60
2022-09-14T01:00:00Z,LV,335.64,60
2022-09-14T01:00:00Z,NL,335.64,60
2022-09-14T01:00:00Z,NO1,325.23,60
2022-09-14T01:00:00Z,NO2,325.23,60
2022-09-14T01:00:00Z,NO3,28.49,60
2022-09-14T01:00:00Z,NO4,28.49,60
2022-09-14T01:00:00Z,NO5,325.23,60
2022-09-14T01:00:00Z,PL,109.55,60
2022-09-14T01:00:00Z,PT,94.25,60
2022-09-14T01:00:00Z,RO,335.64,60
2022-09-14T01:00:00Z,RS,344.28,60
2022-09-14T01:00:00Z,SE1,28.49,60
2022-09-14T01:00:00Z,SE2,28.49,60
2022-09-14T01:00:00Z,SE3,28.49,60
2022-09-14T01:00:00Z,SE4,28.49,60
2022-09-14T01:00:00Z,SI,335.64,60
2022-09-14T01:00:00Z,SK,335.64,60
2022-09-14T02:00:00Z,AT,351.09,60
2022-09-14T02:00:00Z,BE,338.66,60
2022-09-14T02:00:00Z,CH,342.84,60
2022-09-14T02:00:00Z,CZ,347.77,60
2022-09-14T02:00:00Z,DE-LU,343.29,60
2022-09-14T02:00:00Z,DK1,336.69,60
2022-09-14T02:00:00Z,DK2,226.97,60
2022-09-14T02:00:00Z,EE,34.66,60
2022-09-14T02:00:00Z,ES,95.25,60
2022-09-14T02:00:00Z,FI,34.66,60
2022-09-14T02:00:00Z,FR,351.31,60
2022-09-14T02:00:00Z,GR,360.96,60
2022-09-14T02:00:00Z,HR,352.94,60
2022-09-14T02:00:00Z,HU,351.09,60
2022-09-14T02:00:00Z,IT-CNorth,360.96,60
2022-09-14T02:00:00Z,IT-CSouth,360.96,60
2022-09-14T02:00:00Z,IT-North,360.96,60
2022-09-14T02:00:00Z,IT-Sardinia,360.96,60
2022-09-14T02:00:00Z,IT-Sicily,360.96,60
2022-09-14T02:00:00Z,IT-South,360.96,60
2022-09-14T02:00:00Z,LT,351.98,60
2022-09-14T02:00:00Z,LV,351.98,60
2022-09-14T02:00:00Z,NL,336.69,60
2022-09-14T02:00:00Z,NO1,336.69,60
2022-09-14T02:00:00Z,NO2,336.69,60
2022-09-14T02:00:00Z,NO3,34.66,60
2022-09-14T02:00:00Z,NO4,30.95,60
2022-09-14T02:00:00Z,NO5,336.69,60
2022-09-14T02:00:00Z,PL,104.18,60
2022-09-14T02:00:00Z,PT,95.25,60
2022-09-14T02:00:00Z,RO,351.58,60
2022-09-14T02:00:00Z,RS,359.83,60
2022-09-14T02:00:00Z,SE1,34.66,60
2022-09-14T02:00:00Z,SE2,34.66,60
