timestamp_utc,zone,price_eur_mwh,resolution_min
2023-06-25T00:00:00Z,AT,107.70,15
2023-06-25T00:00:00Z,AT,106.36,60
2023-06-25T00:00:00Z,BE,101.70,60
2023-06-25T00:00:00Z,CZ,107.58,60
2023-06-25T00:00:00Z,DE-LU,112.30,15
2023-06-25T00:00:00Z,DE-LU,107.95,60
2023-06-25T00:00:00Z,ES,115.00,60
2023-06-25T00:00:00Z,FR,96.16,60
2023-06-25T00:00:00Z,HU,107.03,60
2023-06-25T00:00:00Z,IT-North,105.82,60
2023-06-25T00:00:00Z,NL,106.80,60
2023-06-25T00:00:00Z,PL,123.38,60
2023-06-25T00:00:00Z,SI,105.82,60
2023-06-25T00:00:00Z,SK,107.33,60
2023-06-25T00:15:00Z,AT,95.04,15
2023-06-25T00:15:00Z,DE-LU,96.70,15
2023-06-25T00:30:00Z,AT,81.84,15
2023-06-25T00:30:00Z,DE-LU,91.20,15
2023-06-25T00:45:00Z,AT,79.42,15
2023-06-25T00:45:00Z,DE-LU,81.30,15
2023-06-25T01:00:00Z,AT,97.57,15
2023-06-25T01:00:00Z,AT,102.82,60
2023-06-25T01:00:00Z,BE,99.27,60
2023-06-25T01:00:00Z,CZ,105.19,60
2023-06-25T01:00:00Z,DE-LU,105.04,15
2023-06-25T01:00:00Z,DE-LU,106.49,60
2023-06-25T01:00:00Z,ES,105.06,60
2023-06-25T01:00:00Z,FR,92.80,60
2023-06-25T01:00:00Z,HU,104.25,60
2023-06-25T01:00:00Z,IT-North,102.82,60
2023-06-25T01:00:00Z,NL,105.47,60
2023-06-25T01:00:00Z,PL,126.28,60
2023-06-25T01:00:00Z,SI,102.82,60
2023-06-25T01:00:00Z,SK,104.71,60
2023-06-25T01:15:00Z,AT,92.52,15
2023-06-25T01:15:00Z,DE-LU,94.90,15
2023-06-25T01:30:00Z,AT,87.51,15
2023-06-25T01:30:00Z,DE-LU,90.20,15
2023-06-25T01:45:00Z,AT,79.65,15
2023-06-25T01:45:00Z,DE-LU,83.10,15
