timestamp_utc,zone,price_eur_mwh,resolution_min
2024-02-11T00:00:00Z,AT,67.69,15
2024-02-11T00:00:00Z,AT,53.67,60
2024-02-11T00:00:00Z,BE,56.94,60
2024-02-11T00:00:00Z,CH,60.35,60
2024-02-11T00:00:00Z,CZ,53.81,60
2024-02-11T00:00:00Z,DE-LU,68.91,15
2024-02-11T00:00:00Z,DE-LU,53.67,60
2024-02-11T00:00:00Z,DK1,53.67,60
2024-02-11T00:00:00Z,DK2,53.67,60
2024-02-11T00:00:00Z,EE,74.48,60
2024-02-11T00:00:00Z,ES,23.26,60
2024-02-11T00:00:00Z,FI,74.48,60
2024-02-11T00:00:00Z,FR,55.66,60
2024-02-11T00:00:00Z,GR,53.79,60
2024-02-11T00:00:00Z,HR,53.91,60
2024-02-11T00:00:00Z,HU,53.75,60
2024-02-11T00:00:00Z,IT-CNorth,55.66,60
2024-02-11T00:00:00Z,IT-CSouth,55.66,60
2024-02-11T00:00:00Z,IT-North,55.66,60
2024-02-11T00:00:00Z,IT-Sardinia,55.66,60
2024-02-11T00:00:00Z,IT-Sicily,55.66,60
2024-02-11T00:00:00Z,IT-South,55.66,60
2024-02-11T00:00:00Z,LT,74.48,60
2024-02-11T00:00:00Z,LV,74.48,60
2024-02-11T00:00:00Z,NL,59.30,60
2024-02-11T00:00:00Z,NO1,56.39,60
2024-02-11T00:00:00Z,NO2,56.39,60
2024-02-11T00:00:00Z,NO3,53.67,60
2024-02-11T00:00:00Z,NO4,53.67,60
2024-02-11T00:00:00Z,NO5,56.39,60
2024-02-11T00:00:00Z,PL,57.98,60
2024-02-11T00:00:00Z,PT,23.26,60
2024-02-11T00:00:00Z,RO,53.79,60
2024-02-11T00:00:00Z,RS,46.07,60
2024-02-11T00:00:00Z,SE1,53.67,60
2024-02-11T00:00:00Z,SE2,53.67,60
2024-02-11T00:00:00Z,SE3,53.67,60
2024-02-11T00:00:00Z,SE4,53.67,60
2024-02-11T00:00:00Z,SI,53.94,60
2024-02-11T00:00:00Z,SK,53.72,60
2024-02-11T00:15:00Z,AT,42.00,15
2024-02-11T00:15:00Z,DE-LU,58.38,15
2024-02-11T00:30:00Z,AT,39.21,15
2024-02-11T00:30:00Z,DE-LU,38.95,15
2024-02-11T00:45:00Z,AT,20.27,15
2024-02-11T00:45:00Z,DE-LU,38.26,15
2024-02-11T01:00:00Z,AT,43.30,15
2024-02-11T01:00:00Z,AT,52.60,60
2024-02-11T01:00:00Z,BE,52.60,60
2024-02-11T01:00:00Z,CH,57.81,60
2024-02-11T01:00:00Z,CZ,52.60,60
2024-02-11T01:00:00Z,DE-LU,52.96,15
2024-02-11T01:00:00Z,DE-LU,52.60,60
2024-02-11T01:00:00Z,DK1,52.60,60
2024-02-11T01:00:00Z,DK2,52.60,60
2024-02-11T01:00:00Z,EE,64.75,60
2024-02-11T01:00:00Z,ES,22.01,60
2024-02-11T01:00:00Z,FI,64.75,60
2024-02-11T01:00:00Z,FR,52.60,60
2024-02-11T01:00:00Z,GR,52.60,60
2024-02-11T01:00:00Z,HR,52.60,60
2024-02-11T01:00:00Z,HU,52.60,60
2024-02-11T01:00:00Z,IT-CNorth,52.60,60
2024-02-11T01:00:00Z,IT-CSouth,52.60,60
2024-02-11T01:00:00Z,IT-North,52.60,60
2024-02-11T01:00:00Z,IT-Sardinia,52.60,60
2024-02-11T01:00:00Z,IT-Sicily,52.60,60
2024-02-11T01:00:00Z,IT-South,52.60,60
2024-02-11T01:00:00Z,LT,64.75,60
